News ID,Quote,Source Name,Source ID,Target ID,Target Name,Ann1,Ann2,Ann3,Ann4,Agreement,
voanews-3c8a63c48288f166990616311f77bcee,"We will certainly look at forming coalitions. The Democratic Alliance pioneered coalitions in South Africa. We have said from the start [that] it is part of realigning politics as a whole,",Zille,27233,52091,Democratic Alliance,POS,,,,FALSE,
HindustanTimes-ee6c96360a47ae167e38512959ffc565,"The aam admi (common man) is suffering. The number of those below the poverty line has gone up to five crore. The trio of PM, FM and Planning Commission chairperson have failed in economic management,",Naidu,2569,53417,Planning Commission,NEG,,,,FALSE,
HindustanTimes-6a8e27bbcd5e18e0f0e7fdff471dadb4,"The aam admi (common man) is suffering. The number of those below the poverty line has gone up to five crore. The trio of PM, FM and Planning Commission chairperson have failed in economic management,",Naidu,2569,53417,Planning Commission,NEG,,,,FALSE,
arabtimes-7982cc4345543b23bc3de3b097787fff,"The meeting, convened and chaired by His Highness the Amir Sheikh Sabah Al-Ahmad Al-Sabah, dealt with key domestic issues and concerns of the homeland,",Sheikh Jaber,6814,53501,Sabah Al-Ahmed Al-Sabah,,,,,TRUE,
rediff-2c40d2496bd7780344f78125d578d0cd,"in Pakistan. General David Petraeus, the US military commander for the region, and Richard Holbrooke, the special envoy for Pakistan and Afghanistan, will brief lawmakers Thursday on Pakistan's political crisis, Kerry said, , who chairs the Senate Foreign Relations Committee. Pakistan's leaders are working very, very hard to try to reach an agreement that will bring elements of the government together in unity and allow them to go forward,",Kerry,10,53651,David Petraeus,,,,,TRUE,
HonululuAdvetrtiser-b5eb1e560062a254ff993727dea8aca2,"I was by myself with Brodeur and saw Richie on the corner on the left side. I thought it would be open net for him,",Gagne,251006,53739,Martin Brodeur,,,,,TRUE,
earthtimes-670f73e9297b024f7ab3a030b3db9068,"He will score against Olympique Lyon,",Guardiola,151436,53757,Olympique Lyonnais,,,,,TRUE,
tehrantimes-eae2e66b390af72ec1cfc655fbc6fec4,"Vote for selecting between the Japanese representative (to the agency) Yukiya Amano and the South African representative Abdul Samad Minty will be held at the IAEA board of governors' extraordinary session on 26-27 March,",Ali Asqar Soltanieh,238113,54368,Abdul Samad,,,,,TRUE,
iol-40312c73be934f4dc5964d5787a2591c,"The leadership of the ANC Youth League and the YCL has other important things to do, including campaigning for an overwhelming ANC victory, than to discuss a plot to unseat Prof Pityana,",Malema,269530,54586,Youth League,,,,,TRUE,
economictimes-8a812cc390fa0b78342fb537a6ec58d3,"(Mandela) came as a very militant leader of the Youth League. He turned tables around, he was absolutely as intolerant in a way to our leaders as Julius Malema is now,",Vavi,41995,54586,Youth League,,,,,TRUE,
irishtimes-8817b97768c8c0e4e92ef51f7e956d0a,"We have brought on board one of the world's leading internet fundraising strategists . . . Joe Trippi. He did Howard Dean's campaign from which the Obama campaign learned very much,",Ganley,835448,55007,Joe Trippi,POS,,,,FALSE,
HindustanTimes-51a00cb442ad3ee59db5d82dbb48ce53,"Many parties now in the (Congress-led) United Progressive Alliance (UPA) and the NDA may join the Third Front,",Deve Gowda,100019,55126,United Progressive Alliance,,,,,TRUE,
HindustanTimes-61bc3d6d3840130b5412ae976c416298,There had been no talk with the Congress party regarding any seat sharing arrangement. What we can say right now is that the UPA (United Progressive Alliance) cannot form the government at the centre once again without Samajwadi Party support.,Amar Singh,15650,55126,United Progressive Alliance,,,,,TRUE,
eastandard-2a1705777c93f175181c172165711d46,"The agents involved went to court barring Kacc from sharing any information. After Anglo Leasing contracts were stopped when they were uncovered in Parliament, Midland Securities filed a suit against the Government. Wako had on his legal opinion on the matter said the payments that Midland Securities was seeking were legally binding. Mars Group also called on Wako to cooperate with the US authorities to save the country from any further losses.",Aaron Ringera,51673,55144,Amos Wako,,,,,TRUE,
JakartaPost-d880189f1100b37c72ef2bb156bcd420,"Especially for the president, his day off every Friday has been coordinated with vice presidential office because Vice President Jusuf Kalla will also take his day off but I don't know what day,",Mallarangeng,99896,56444,Jusuf Kalla,,,,,TRUE,
peopledaily-eae94834a95c11b6f955565e09786d68,"But look at the recent political dynamics. Golkar wants to support its own presidential candidate, and Kalla has declared himself as that candidate. I would have been very embarrassed had I said I would surely pair up with him again,",Yudhoyono,312,56444,Jusuf Kalla,,,,,TRUE,
independent-740f32de3aac613c543631712523e2db,"The only way you can stop it happening is to take points from the clubs. They would definitely stop then, especially if their team were involved in a Champions League or a League game.",Campbell,1834,56985,Champions-League,,,,,TRUE,
earthtimes-5cf845c30f456c35c67c6f9c8dee94b8,"We want to be in at the end of all three competitions; Bundesliga, Champions League and DFB Cup. The boys are hungry for this game,",Klinsmann,13449,56985,Champions-League,,,,,TRUE,
earthtimes-fbcd1455ba50b08bd7da48f18660ae7f,"Now we must improve the team that we can reach our goals in the Bundesliga and the Champions League,",Uli Hoeness,14412,56985,Champions-League,,,,,TRUE,
independent-2a144610c985c3f7ff865a58279db71d,"There was always a dream in my head of a possible Champions League or FA Cup final but the physios put the kybosh on that every time I mentioned it. So my comeback target is going to be pre-season for the start of next season,",Cole,90671,56985,Champions-League,,,,,TRUE,
bbc-748b799bb397b4acba3550eb2ff1b44a,"With Italian authorities seemingly incapable of keeping travelling fans safe, it seems totally inappropriate for them to hold the Champions League final,",Foster,2044,56985,Champions-League,,,,,TRUE,
earthtimes-da1ad7d132d23da6c55ca73f90d6a69f,"We are aware of the huge significance of the 15 April date for both Liverpool and their fans, and that is why we will do our utmost to make sure that the club does not have to play its Champions League second leg quarter-final match on that day,",Platini,3226,56985,Champions-League,,,,,TRUE,
bbc-f06a82da63e5699ff3bf93cbb924e1c8,"If you want to win the Champions League you have to play with the best in Europe. So we'll take the challenge,",Guardiola,151436,56985,Champions-League,,,,,TRUE,
irishtimes-9094df7ef13e77d814bae019f2035293,"As for winning the Champions League twice, the first time was at the beginning of my career. Now I'm getting a little grey towards the end of my career. It would be perfect. As for the players, you just have to see their reaction this morning when they heard the news.",Benitez,20983,56985,Champions-League,,,,,TRUE,
independent-9c82fe7022bb1555f215eb52e67b4c87,"There is no quick or easy solution to protect clubs from the global crisis ... but one proposal which seems to be gaining a consensus is limiting professional contracts like we have already in the Champions League,",Gaillard,1320,56985,Champions-League,,,,,TRUE,
nowlebanon-d9f4caa4a2a3533d6eafe6568df29329,"France wants to pledge through this visit its full support to the Lebanese state and to Sleiman, especially after the Lebanese national dialogue.",Eric Chevalier,474046,57211,Michel Sleiman,,,,,TRUE,
nowlebanon-4f722ffa095250ec7c160fb4801ebab3,"I should congratulate President Michel Sleiman on his tremendous efforts in supporting the national dialogue sessions and tackling all the issues, some of which are difficult,",Jumblatt,45580,57211,Michel Sleiman,POS,,,,FALSE,
LBdailystar-f55565300129bd1db9dfff0fc62661eb,"Lebanon had an active role in all Arab summits and will also have an active role at this summit, as President Michel Sleiman will be heading the delegation.",Salloukh,189971,57211,Michel Sleiman,POS,,,,FALSE,
dailymail-e43ca0895eff80ca9a5bce9e7ab7b283,"Labour are neglecting a forgotten generation of teenagers. The Government needs to take action now, before it's too late. * Binge drinking by pregnant women led to more miscarriages in England last year. Department of Health figures show a 4 per cent rise to 9,086, compared with 8,763 in 2004. Health Minister Dawn Primarolo said: 'Our advice is clear. Women who are pregnant or trying to conceive should steer clear of alcohol. 'These figures show the damaging effect too much alcohol can have on an unborn chi",Andrew Lansley,1219,57794,Dawn Primarolo,NEG,,,,FALSE,
AfghanistanSun-e70f3a2d70ed2e101d911977631d5b1a,Europe before the First World War was rackety and murderous - closer in its statecraft to the Middle East than today's docile continent.,Mark Thompson,1039,57948,First World War,NEG,,,,FALSE,
AsiaOne-1fdf974368204e24dbb943416dc5bf94,"What has shone through here has been Anna Bligh's resilience... her campaign for jobs, her commitment to infrastructure in the face of the global recession,",Wayne Swan,13919,58518,Anna Bligh,POS,,,,FALSE,
middle-east-online_en-0b1864230f4f68e42f684f886c3ed009,"While Mr Hill is a talented diplomat who has served our country for many years, his selection for this post concerns us,",McCain,120,59014,Christopher Hill,POS,,,,FALSE,
b92net_en-240950720cbe522abe2103794f880ffa,"Confronting the Yugoslav Controversies: A Scholars' Initiative,[*]instructed his principal assistant, Christopher Hill, to draft the memorandum to be signed by Karad?i?,",Holbrooke,1780,59014,Christopher Hill,,,,,TRUE,
washtimes-ba3bc9adfc2875ff8586be1dfab9d5a6,"Taken all together, this is an unfortunate legacy for Ambassador Hill. Broken commitments to Congress, freelancing diplomacy, disregarding human rights, and giving up key leverage to [North Korea] in exchange for insubstantial gestures.",Brownback,3591,59014,Christopher Hill,NEG,,,,FALSE,
chosun-72ad2b00bcedab77d6d423a2f95fab46,"As assistant secretary, Ambassador Hill demonstrated outstanding diplomatic and managerial skills in dealing with one of the most difficult foreign policy challenges,",Lugar,432,59014,Christopher Hill,POS,,,,FALSE,
finanznachrichten-7ca474d78f537cef96e28f75865f9cf7,"In the case of Zimbabwe, it is important to note that we would need to do a lot in terms of fully repaying what we owe the IMF, the World Bank and the African Development Bank,",Gideon Gono,2187,59789,World Bank,,,,,TRUE,
ChinaPost-0577e5c80e88808f3dc59351157e7652,"In the case of Zimbabwe, it is important to note that we would need to do a lot in terms of fully repaying what we owe the IMF, the World Bank and the African Development Bank,",Gideon Gono,2187,59789,World Bank,,,,,TRUE,
voanews-d57a4fad3358d2167ddfa9314d3a0f49,"I think it is not only unavoidable but certainly useful that in the coming months the governance of those institutions [IMF and World Bank] will be reformed,",Dominique Strauss-Kahn,1147,59789,World Bank,NEG,,,,FALSE,
nineoclock-1b9083080b267ba6464b1c3a515e0fa0,"From the loan that we took up, EUR 5 bln from EU and EUR 1 bln from the World Bank are intended for the Finance Ministry. Not any EUR intended for the Finance Ministry and not any EUR from the money intended for BNR can go to salaries or bonuses. This money is for Romania,",Basescu,88110,59789,World Bank,,,,,TRUE,
earthtimes-d6370735be84038e60675b50d8ef7c3d,"To play Rafael Nadal, the world number 1 and possibly the greatest ever clay court player of all time, on clay, in Spain - that's about as difficult as it can be,",Tipsarevic,334743,59806,Rafael Nadal,POS,,,,FALSE,
ukgovpublic-374051fd7827379368a05ddb6b73dd98,"We are delighted that our Secretary of State is able to visit Norwich to perform the formal opening of our brilliant new green headquarters building we share with colleagues from other agencies. As we reflect this year on 60 years of National Parks, and on the 20 years since the Authority was created, we are grateful to Defra for making it possible for us to occupy such fine modern offices, which will be a real stimulus to our future service to the Broads.",Stephen Johnson,108182,60358,National Parks,POS,,,,FALSE,
ynetnews-a4638530459a952e9f579cb56b0001f8,"If anyone needs investigating, it is the Charity Commission itself,",Galloway,2972,60710,Charity Commission,NEG,,,,FALSE,
antiguanews-9bf934cebc8aa062f6f88625343e63e7,"I did talk to [Pietersen] and told him,",Gayle,102446,60860,Kevin Pietersen,,,,,TRUE,
AfghanistanSun-34555db22cdf052f8170ce1596378117,"The attendees will include delegates from countries that border on Afghanistan or are part of the wider region, countries that are part of the International Security Assistance Force and other countries that are contributing to reconstruction in Afghanistan,",Verhagen,80664,61419,International Security Assistance Force,,,,,TRUE,
TheFrontierPost-en-e76958da34a4a4735dad107f3a043184,"On behalf of the International Security Assistance Force, I offer our sympathy and comfort to the family of our fallen soldier,",Richard Blanchette,915334,61419,International Security Assistance Force,,,,,TRUE,
asharq-e-f16e2ae82ba07e46da6cfe8727e8ce34,"If the National Congress Party insists on refusing to deal with the International Criminal Court [ICC] and seek support from regional and world parties that stand by it, this stand will lead Sudan to severe polarization and wars on more than one front. It will also open the door to regional and international interventions.",Al-Mahdi,28449,62246,National Congress,NEG,,,,FALSE,
